Country,Date,Total_Cases,Total_Deaths,New_Cases,Rolling_Avg,is_outbreak,Lag_1,Lag_2,Lag_3,Rolling_Max,Rolling_Std,Rate_of_Change,Month,Week_of_Year,Season,Country_Code
Guinea,2015-09-04,3792.0,2529.0,0.0,0.5,0,0.0,0.0,2.0,2.0,1.000000000004808,0.0,9,36,3,0
Guinea,2015-09-07,3793.0,2530.0,1.0,0.25,0,0.0,0.0,0.0,1.0,0.5000000000096149,10.0,9,37,3,0
Guinea,2015-09-08,3792.0,2530.0,0.0,0.25,0,1.0,0.0,0.0,1.0,0.500000000009615,-1.0,9,37,3,0
Guinea,2015-09-09,3792.0,2530.0,0.0,0.25,0,0.0,1.0,0.0,1.0,0.500000000009615,0.0,9,37,3,0
Guinea,2015-09-10,3791.0,2530.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.500000000009615,0.0,9,37,3,0
Guinea,2015-09-11,3791.0,2530.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Guinea,2015-09-14,3793.0,2530.0,2.0,0.5,0,0.0,0.0,0.0,2.0,1.000000000004808,10.0,9,38,3,0
Guinea,2015-09-15,3792.0,2530.0,0.0,0.5,0,2.0,0.0,0.0,2.0,1.000000000004808,-1.0,9,38,3,0
Guinea,2015-09-16,3792.0,2530.0,0.0,0.5,0,0.0,2.0,0.0,2.0,1.000000000004808,0.0,9,38,3,0
Guinea,2015-09-17,3794.0,2530.0,2.0,1.0,0,0.0,0.0,2.0,2.0,1.1547005383834166,10.0,9,38,3,0
Guinea,2015-09-18,3794.0,2531.0,0.0,0.5,0,2.0,0.0,0.0,2.0,1.000000000004808,-1.0,9,38,3,0
Guinea,2015-09-21,3797.0,2532.0,3.0,1.25,0,0.0,2.0,0.0,3.0,1.5000000000032065,10.0,9,39,3,0
Guinea,2015-09-22,3800.0,2532.0,3.0,2.0,0,3.0,0.0,2.0,3.0,1.4142135623764975,0.0,9,39,3,0
Guinea,2015-09-23,3800.0,2532.0,0.0,1.5,0,3.0,3.0,0.0,3.0,1.7320508075716545,-1.0,9,39,3,0
Guinea,2015-09-24,3801.0,2533.0,1.0,1.75,0,0.0,3.0,3.0,3.0,1.5000000000032074,10.0,9,39,3,0
Guinea,2015-09-25,3797.0,2533.0,0.0,1.0,0,1.0,0.0,3.0,3.0,1.4142135623764958,-1.0,9,39,3,0
Guinea,2015-09-28,3805.0,2533.0,8.0,2.25,0,0.0,1.0,0.0,8.0,3.8622100754200686,10.0,9,40,3,0
Guinea,2015-09-29,3805.0,2533.0,0.0,2.25,0,8.0,0.0,1.0,8.0,3.862210075420068,-1.0,9,40,3,0
Guinea,2015-09-30,3805.0,2533.0,0.0,2.0,0,0.0,8.0,0.0,8.0,4.000000000001202,0.0,9,40,3,0
Guinea,2015-10-01,3808.0,2533.0,3.0,2.75,0,0.0,0.0,8.0,8.0,3.7749172176366494,10.0,10,40,3,0
Guinea,2015-10-02,3809.0,2533.0,1.0,1.0,0,3.0,0.0,0.0,3.0,1.414213562376494,-0.6666666666666667,10,40,3,0
Guinea,2015-10-05,3804.0,2534.0,0.0,1.0,0,1.0,3.0,0.0,3.0,1.414213562376494,-1.0,10,41,3,0
Guinea,2015-10-06,3804.0,2534.0,0.0,1.0,0,0.0,1.0,3.0,3.0,1.414213562376494,0.0,10,41,3,0
Guinea,2015-10-07,3804.0,2534.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.5000000000096101,0.0,10,41,3,0
Guinea,2015-10-08,3799.0,2534.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
Guinea,2015-10-09,3800.0,2534.0,1.0,0.25,0,0.0,0.0,0.0,1.0,0.5000000000096101,10.0,10,41,3,0
Guinea,2015-10-13,3800.0,2534.0,0.0,0.25,0,1.0,0.0,0.0,1.0,0.5000000000096101,-1.0,10,42,3,0
Guinea,2015-10-15,3802.0,2534.0,2.0,0.75,0,0.0,1.0,0.0,2.0,0.9574271077613581,10.0,10,42,3,0
Guinea,2015-10-16,3804.0,2535.0,2.0,1.25,0,2.0,0.0,1.0,2.0,0.9574271077613593,0.0,10,42,3,0
Guinea,2015-10-20,3803.0,2535.0,0.0,1.0,0,2.0,2.0,0.0,2.0,1.1547005383834144,-1.0,10,43,3,0
Guinea,2015-10-22,3801.0,2535.0,0.0,1.0,0,0.0,2.0,2.0,2.0,1.1547005383834144,0.0,10,43,3,0
Guinea,2015-10-23,3801.0,2535.0,0.0,0.5,0,0.0,0.0,2.0,2.0,1.0000000000048055,0.0,10,43,3,0
Guinea,2015-10-26,3804.0,2535.0,3.0,0.75,0,0.0,0.0,0.0,3.0,1.500000000003204,10.0,10,44,3,0
Guinea,2015-10-27,3806.0,2535.0,2.0,1.25,0,3.0,0.0,0.0,3.0,1.500000000003205,-0.33333333333333337,10,44,3,0
Guinea,2015-10-29,3808.0,2536.0,2.0,1.75,0,2.0,3.0,0.0,3.0,1.2583057392156132,0.0,10,44,3,0
Guinea,2015-10-30,3808.0,2536.0,0.0,1.75,0,2.0,2.0,3.0,3.0,1.2583057392156132,-1.0,10,44,3,0
Guinea,2015-11-03,3810.0,2536.0,2.0,1.5,0,0.0,2.0,2.0,2.0,1.0000000000048082,10.0,11,45,3,0
Guinea,2015-11-05,3805.0,2536.0,0.0,1.0,0,2.0,0.0,2.0,2.0,1.1547005383834146,-1.0,11,45,3,0
Guinea,2015-11-06,3805.0,2536.0,0.0,0.5,0,0.0,2.0,0.0,2.0,1.0000000000048057,0.0,11,45,3,0
Guinea,2015-11-10,3805.0,2536.0,0.0,0.5,0,0.0,0.0,2.0,2.0,1.0000000000048057,0.0,11,46,3,0
Guinea,2015-11-11,3805.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
Guinea,2015-11-12,3805.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
Guinea,2015-11-16,3805.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Guinea,2015-11-17,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Guinea,2015-11-20,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Guinea,2015-11-24,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
Guinea,2015-11-26,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
Guinea,2015-12-01,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,0
Guinea,2015-12-02,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,0
Guinea,2015-12-03,3805.0,2536.0,1.0,0.25,0,0.0,0.0,0.0,1.0,0.5000000000096102,10.0,12,49,0,0
Guinea,2015-12-09,3804.0,2536.0,0.0,0.25,0,1.0,0.0,0.0,1.0,0.5000000000096102,-1.0,12,50,0,0
Guinea,2015-12-10,3804.0,2536.0,0.0,0.25,0,0.0,1.0,0.0,1.0,0.5000000000096102,0.0,12,50,0,0
Guinea,2015-12-11,3804.0,2536.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.5000000000096102,0.0,12,50,0,0
Guinea,2015-12-15,3807.0,2536.0,3.0,0.75,0,0.0,0.0,0.0,3.0,1.5000000000032043,10.0,12,51,0,0
Guinea,2015-12-16,3807.0,2536.0,0.0,0.75,0,3.0,0.0,0.0,3.0,1.5000000000032043,-1.0,12,51,0,0
Guinea,2015-12-17,3805.0,2536.0,0.0,0.75,0,0.0,3.0,0.0,3.0,1.5000000000032043,0.0,12,51,0,0
Guinea,2015-12-22,3804.0,2536.0,0.0,0.75,0,0.0,0.0,3.0,3.0,1.5000000000032043,0.0,12,52,0,0
Guinea,2015-12-23,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,0
Guinea,2015-12-29,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,53,0,0
Guinea,2016-03-23,3804.0,2536.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,0
Italy,2015-05-14,1.0,0.0,1.0,1.0,0,,,,1.0,0.0,0.0,5,20,1,1
Italy,2015-05-15,1.0,0.0,0.0,0.5,0,1.0,,,1.0,0.7071067811865476,-1.0,5,20,1,1
Italy,2015-05-18,1.0,0.0,0.0,0.3333333333333333,0,0.0,1.0,,1.0,0.5773502691896258,0.0,5,21,1,1
Italy,2015-05-19,1.0,0.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.5,0.0,5,21,1,1
Italy,2015-05-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,1
Italy,2015-05-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,1
Italy,2015-05-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,1
Italy,2015-05-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,1
Italy,2015-05-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,1
Italy,2015-05-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,1
Italy,2015-05-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,1
Italy,2015-05-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,1
Italy,2015-06-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,1
Italy,2015-06-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,1
Italy,2015-06-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,1
Italy,2015-06-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,1
Italy,2015-06-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,1
Italy,2015-06-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,1
Italy,2015-06-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,1
Italy,2015-06-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,1
Italy,2015-06-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,1
Italy,2015-06-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,1
Italy,2015-06-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,1
Italy,2015-06-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,1
Italy,2015-06-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,1
Italy,2015-06-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,1
Italy,2015-06-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,1
Italy,2015-06-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,1
Italy,2015-06-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,1
Italy,2015-06-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,1
Italy,2015-06-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,1
Italy,2015-06-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,1
Italy,2015-06-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,27,2,1
Italy,2015-06-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,27,2,1
Italy,2015-07-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,27,2,1
Italy,2015-07-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,27,2,1
Italy,2015-07-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,27,2,1
Italy,2015-07-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,1
Italy,2015-07-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,1
Italy,2015-07-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,1
Italy,2015-07-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,1
Italy,2015-07-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,1
Italy,2015-07-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,1
Italy,2015-07-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,1
Italy,2015-07-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,1
Italy,2015-07-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,1
Italy,2015-07-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,1
Italy,2015-07-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,1
Italy,2015-07-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,1
Italy,2015-07-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,1
Italy,2015-07-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,1
Italy,2015-07-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,1
Italy,2015-07-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,1
Italy,2015-07-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,1
Italy,2015-07-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,1
Italy,2015-07-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,1
Italy,2015-07-31,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,1
Italy,2015-08-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,1
Italy,2015-08-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,1
Italy,2015-08-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,1
Italy,2015-08-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,1
Italy,2015-08-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,1
Italy,2015-08-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,1
Italy,2015-08-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,1
Italy,2015-08-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,1
Italy,2015-08-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,1
Italy,2015-08-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,1
Italy,2015-08-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,1
Italy,2015-08-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,1
Italy,2015-08-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,1
Italy,2015-08-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,1
Italy,2015-08-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,1
Italy,2015-08-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,1
Italy,2015-08-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,1
Italy,2015-08-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,1
Italy,2015-08-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,1
Italy,2015-08-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,1
Italy,2015-08-31,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,36,2,1
Italy,2015-09-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,1
Italy,2015-09-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,1
Italy,2015-09-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,1
Italy,2015-09-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,1
Italy,2015-09-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
Italy,2015-09-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
Italy,2015-09-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
Italy,2015-09-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
Italy,2015-09-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
Italy,2015-09-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
Italy,2015-09-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
Italy,2015-09-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
Italy,2015-09-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
Italy,2015-09-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
Italy,2015-09-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,1
Italy,2015-09-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,1
Italy,2015-09-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,1
Italy,2015-09-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,1
Italy,2015-09-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,1
Italy,2015-09-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,3,1
Italy,2015-09-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,3,1
Italy,2015-09-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,3,1
Italy,2015-10-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,1
Italy,2015-10-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,1
Italy,2015-10-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Italy,2015-10-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Italy,2015-10-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Italy,2015-10-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Italy,2015-10-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Italy,2015-10-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,1
Italy,2015-10-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,1
Italy,2015-10-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,1
Italy,2015-10-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,1
Italy,2015-10-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,1
Italy,2015-10-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,1
Italy,2015-10-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,1
Italy,2015-10-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,1
Italy,2015-10-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,1
Italy,2015-10-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,1
Italy,2015-11-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,1
Italy,2015-11-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,1
Italy,2015-11-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,1
Italy,2015-11-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,1
Italy,2015-11-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,1
Italy,2015-11-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,1
Italy,2015-11-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,1
Italy,2015-11-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,1
Italy,2015-11-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,1
Italy,2015-11-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,1
Italy,2015-11-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,1
Italy,2015-12-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,1
Italy,2015-12-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,1
Italy,2015-12-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,1
Italy,2015-12-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0,1
Italy,2015-12-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0,1
Italy,2015-12-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0,1
Italy,2015-12-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,1
Italy,2015-12-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,1
Italy,2015-12-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,1
Italy,2015-12-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,1
Italy,2015-12-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,1
Italy,2015-12-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,53,0,1
Italy,2016-03-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,1
Liberia,2014-08-29,1378.0,694.0,1378.0,1378.0,0,,,,1378.0,0.0,0.0,8,35,2,2
Liberia,2014-09-05,1871.0,1089.0,493.0,935.5,0,1378.0,,,1378.0,625.7895013500946,-0.6422351233671988,9,36,3,2
Liberia,2014-09-08,2046.0,1224.0,175.0,682.0,0,493.0,1378.0,,1378.0,623.3722804231834,-0.6450304259634889,9,37,3,2
Liberia,2014-09-12,2081.0,1137.0,35.0,520.25,0,175.0,493.0,1378.0,1378.0,603.0872656589592,-0.8,9,37,3,2
Liberia,2014-09-16,2407.0,1296.0,326.0,257.25,0,35.0,175.0,493.0,493.0,197.03193480584136,8.314285714285715,9,38,3,2
Liberia,2014-09-18,2710.0,1459.0,303.0,209.75,0,326.0,35.0,175.0,326.0,134.10785460466755,-0.07055214723926384,9,38,3,2
Liberia,2014-09-22,3022.0,1578.0,312.0,244.0,0,303.0,326.0,35.0,326.0,139.6543351755803,0.02970297029702973,9,39,3,2
Liberia,2014-09-24,3280.0,1677.0,258.0,299.75,0,312.0,303.0,326.0,326.0,29.39812919217794,-0.17307692307692313,9,39,3,2
Liberia,2014-09-26,3458.0,1830.0,178.0,262.75,0,258.0,312.0,303.0,312.0,61.239284777012095,-0.31007751937984496,9,39,3,2
Liberia,2014-10-01,3696.0,1998.0,238.0,246.5,0,178.0,258.0,312.0,312.0,55.338353185953395,0.3370786516853932,10,40,3,2
Liberia,2014-10-03,3834.0,2069.0,138.0,203.0,0,238.0,178.0,258.0,258.0,55.075705472860875,-0.4201680672268907,10,40,3,2
Liberia,2014-10-08,3924.0,2210.0,90.0,161.0,0,138.0,238.0,178.0,238.0,62.68439465555456,-0.34782608695652173,10,41,3,2
Liberia,2014-10-10,4076.0,2316.0,152.0,154.5,0,90.0,138.0,238.0,238.0,61.67387345275673,0.6888888888888889,10,41,3,2
Liberia,2014-10-15,4249.0,2458.0,173.0,138.25,0,152.0,90.0,138.0,173.0,35.236108373844544,0.13815789473684204,10,42,3,2
Liberia,2014-10-17,4262.0,2484.0,13.0,107.0,0,173.0,152.0,90.0,173.0,71.89343966362057,-0.9248554913294798,10,42,3,2
Liberia,2014-10-22,4665.0,2705.0,403.0,185.25,1,13.0,173.0,152.0,403.0,161.59697810705902,10.0,10,43,3,2
